text,author,label,class_id,is_ai,TTR,Hapax_Ratio,Adj_Noun_Ratio,Avg_Tree_Depth,Flesch_Kincaid,Semicolons,Em_Dashes,Exclamations
"My apartment was at the top of a house, halfway down the court, reached by a staircase that descended almost into the street, with only a bit of passage-way intervening, I set my foot on the threshold of the open door, the friendly old ruinous stairs rose before me, leading up to rest and shelter. Looking back over my right shoulder, I saw _him,_ ten paces off. He must have entered the court with me.",Chambers,Human,0,0,0.7894736842105263,0.6842105263157895,0.25,5.75,9.5,0.0,0.0,0.0
"“Child’s play,” he muttered, and looked wearily, longingly at me,—as if I could answer such questions! But Jack Scott came in and entered into the “game,” as he called it, with ardour. Nothing would do but to try the experiment on the white rabbit then and there. I was willing that Boris should find distraction from his cares, but I hated to see the life go out of a warm, living creature and I declined to be present. Picking up a book at random, I sat down in the studio to read. Alas! I had found _The King in Yellow_. After a few moments, which seemed ages, I was putting it away with a nervous shudder, when Boris and Jack came in bringing their marble rabbit. At the same time the bell rang above, and a cry came from the sick-room. Boris was gone like a flash, and the next moment he called, “Jack, run for the doctor; bring him back with you. Alec, come here.”",Chambers,Human,0,0,0.6807228915662651,0.572289156626506,0.38461538461538464,4.75,5.0,1.0,1.0,2.0
"When at last he made me understand that they were both dead, I fell into a wild rage that tore all my little convalescent strength to atoms. I raved and cursed myself into a relapse, from which I crawled forth some weeks afterward a boy of twenty-one who believed that his youth was gone for ever. I seemed to be past the capability of further suffering, and one day when Jack handed me a letter and the keys to Boris’ house, I took them without a tremor and asked him to tell me all. It was cruel of me to ask him, but there was no help for it, and he leaned wearily on his thin hands, to reopen the wound which could never entirely heal. He began very quietly—",Chambers,Human,0,0,0.7022900763358778,0.5572519083969466,0.3157894736842105,7.2,9.9,0.0,1.0,0.0
"He lifted her in his arms and strode through the silent corridors to the stairs. Down five flights and into the moonlit court, past the little sculptor’s den, and then again in at the gate of the north wing and up the worm-eaten stairs he passed, until he came to a closed door. When he had stood knocking for a long time, something moved behind the door; it opened and he went in. The room was dark. As he crossed the threshold, the cat sprang from his arms into the shadows. He listened but heard nothing. The silence was oppressive and he struck a match. At his elbow stood a table and on the table a candle in a gilded candlestick. This he lighted, then looked around. The chamber was vast, the hangings heavy with embroidery. Over the fireplace towered a carved mantel, grey with the ashes of dead fires. In a recess by the deep-set windows stood a bed, from which the bedclothes, soft and fine as lace, trailed to the polished floor. He lifted the candle above his head. A handkerchief lay at his feet. It was faintly perfumed. He turned toward the windows. In front of them was a _canapé_ and over it were flung, pell-mell, a gown of silk, a heap of lace-like garments, white and delicate as spiders’ meshes, long, crumpled gloves, and, on the floor beneath, the stockings, the little pointed shoes, and one garter of rosy silk, quaintly flowered and fitted with a silver clasp. Wondering, he stepped forward and drew the heavy curtains from the bed. For a moment the candle flared in his hand; then his eyes met two other eyes, wide open, smiling, and the candle-flame flashed over hair heavy as gold.",Chambers,Human,0,0,0.5656565656565656,0.4478114478114478,0.3333333333333333,5.052631578947368,5.8,2.0,0.0,0.0
"“Is it nonsense,” I asked, managing to suppress what I felt, “is it nonsense when he says that the tassets and cuissards of the enamelled suit of armour commonly known as the ‘Prince’s Emblazoned’ can be found among a mass of rusty theatrical properties, broken stoves and ragpicker’s refuse in a garret in Pell Street?”",Chambers,Human,0,0,0.8,0.6363636363636364,0.36363636363636365,13.0,22.4,0.0,0.0,0.0
"“Alec, unless you have a clue that I know nothing about, you will not be able to explain any more than I what has happened. I suspect that you would rather not hear these details, but you must learn them, else I would spare you the relation. God knows I wish I could be spared the telling. I shall use few words.",Chambers,Human,0,0,0.7580645161290323,0.6451612903225806,0.6,5.25,3.4,0.0,0.0,0.0
"All this she told me with a sweet seriousness seldom seen in any one but children. My own name she found easy to pronounce, and insisted, because my first name was Philip, I must have French blood in me. She did not seem curious to learn anything about the outside world, and I thought perhaps she considered it had forfeited her interest and respect from the stories of her nurse.",Chambers,Human,0,0,0.8142857142857143,0.6714285714285714,0.7,7.666666666666667,8.8,0.0,0.0,0.0
"He turned again into the rue de Seine, that sad abandoned street, with its rows of closed shutters and desolate ranks of unlighted lamps. He was a little nervous and wished once or twice for a revolver, but the slinking forms which passed him in the darkness were too weak with hunger to be dangerous, he thought, and he passed on unmolested to his doorway. But there somebody sprang at his throat. Over and over the icy pavement he rolled with his assailant, tearing at the noose about his neck, and then with a wrench sprang to his feet.",Chambers,Human,0,0,0.7070707070707071,0.5757575757575758,0.42105263157894735,8.0,8.2,0.0,0.0,0.0
"“It is not your fault, Alec; don’t grieve so if she loves you—” but he could not finish; and as the doctor stepped swiftly into the room, saying—“Ah, the fever!” I seized Jack Scott and hurried him to the street, saying, “Boris would rather be alone.” We crossed the street to our own apartments, and that night, seeing I was going to be ill too, he went for the doctor again. The last thing I recollect with any distinctness was hearing Jack say, “For Heaven’s sake, doctor, what ails him, to wear a face like that?” and I thought of _The King in Yellow_ and the Pallid Mask.",Chambers,Human,0,0,0.7289719626168224,0.5981308411214953,0.2857142857142857,4.666666666666667,7.0,2.0,2.0,1.0
"She flattened one ear, but neither turned nor interrupted her toilet. As the grime was slowly removed Severn observed that nature had intended her for a white cat. Her fur had disappeared in patches, from disease or the chances of war, her tail was bony and her spine sharp. But what charms she had were becoming apparent under vigorous licking, and he waited until she had finished before re-opening the conversation. When at last she closed her eyes and folded her forepaws under her breast, he began again very gently: “Puss, tell me your troubles.”",Chambers,Human,0,0,0.78125,0.6875,0.19047619047619047,5.6,8.3,0.0,0.0,0.0
